appid,action,adventure,fps,moba,platformer,puzzle,rpg,rts,sandbox,sports,survival
704660,0,22,0,0,0,0,0,0,0,0,0
704670,0,21,0,0,0,0,0,0,0,0,0
704680,0,0,0,0,0,0,0,0,0,0,0
704690,0,24,0,0,0,0,0,0,0,0,0
704700,0,0,0,0,0,21,0,0,0,0,0
704750,21,21,0,0,0,0,0,0,0,0,0
704760,21,0,0,0,0,0,0,0,0,0,0
704830,0,0,0,0,0,0,23,0,0,23,0
704840,27,0,0,0,0,0,0,0,0,0,0
704850,63,75,0,0,0,0,0,0,46,0,0
704860,0,34,0,0,0,0,0,0,0,0,0
704880,33,0,0,0,0,0,0,0,0,0,0
704910,21,0,0,0,0,0,0,0,0,0,0
704940,0,0,0,0,0,12,0,0,0,0,0
704950,21,22,0,0,0,0,22,0,0,0,0
704990,22,0,0,0,0,0,0,0,0,0,0
705000,0,0,0,0,0,0,0,0,0,0,0
705020,0,0,0,0,0,0,0,0,0,21,0
705050,34,0,0,0,0,0,0,0,0,0,14
705060,24,23,0,0,0,0,0,0,0,0,0
705070,0,0,0,0,0,0,0,0,0,0,0
705090,21,0,0,0,0,10,0,0,0,0,0
705100,21,31,0,0,0,0,21,0,0,0,0
705120,0,25,0,0,0,34,0,0,16,0,0
705130,0,0,0,0,0,0,0,0,0,0,0
705150,0,0,0,0,0,0,0,0,0,0,0
705160,0,0,0,0,0,0,0,0,0,0,0
705210,21,0,0,0,0,0,0,0,0,0,0
705220,13,42,0,0,0,0,44,0,0,0,0
705230,22,0,0,0,0,0,0,0,0,0,0
705240,22,0,0,0,0,0,0,0,0,0,0
705250,0,0,0,0,0,5,0,0,0,0,0
705260,0,0,0,0,0,12,0,0,0,0,0
705280,44,19,0,0,0,0,41,0,0,0,0
705290,0,56,0,0,0,0,0,0,0,0,0
705300,0,21,0,0,0,0,0,0,0,0,0
705370,24,25,0,0,8,0,0,0,0,0,0
705380,21,0,0,0,0,0,0,0,11,0,0
705390,0,30,0,0,11,0,0,0,0,0,0
705400,20,0,0,0,0,0,0,0,0,0,0
705410,23,0,0,0,0,0,0,0,0,20,0
705420,22,0,0,0,0,0,0,0,0,0,0
705430,21,0,0,0,0,0,0,0,0,0,0
705440,21,0,0,0,0,0,0,0,0,0,0
705450,21,22,0,0,0,12,0,0,0,0,0
705500,0,0,0,0,0,40,0,0,0,0,0
705530,31,0,0,0,0,0,0,0,0,0,0
705550,0,21,0,0,0,0,0,0,0,0,0
705610,21,0,0,0,0,0,20,0,0,0,0
705620,22,0,0,0,0,0,0,0,0,0,0
705640,17,11,0,0,0,0,11,0,0,0,0
705670,23,0,0,0,0,0,0,0,0,0,0
705700,24,0,0,0,0,0,0,0,0,0,0
705710,24,0,0,0,0,0,0,0,0,0,0
705740,36,0,0,0,0,0,0,0,0,0,0
705750,0,0,0,0,0,0,0,0,0,0,0
705770,0,0,0,0,0,0,0,0,0,0,0
705780,26,0,0,0,0,0,0,0,0,0,0
705800,21,0,0,0,0,0,0,0,0,0,0
705810,0,0,0,0,0,0,0,0,0,0,0
705830,0,0,0,0,0,0,0,0,0,0,0
705840,21,0,0,0,0,0,0,0,0,0,0
705860,0,0,0,0,0,0,0,0,0,0,0
705870,0,21,0,0,0,0,0,0,0,0,0
705920,0,0,0,0,0,0,0,0,0,0,0
705930,0,21,0,0,0,0,0,0,0,0,0
706010,22,0,0,0,0,0,19,0,0,0,0
706020,14,12,0,0,0,0,72,0,0,0,77
706030,0,0,0,0,0,0,0,0,0,0,0
706130,0,0,0,0,0,0,0,0,0,0,0
706200,0,0,0,0,0,11,0,0,0,0,0
706210,20,0,0,0,0,0,0,0,0,0,0
706240,23,22,0,0,0,0,0,0,0,0,0
706270,21,21,0,0,0,0,0,0,0,0,0
706280,0,0,0,0,0,0,0,0,0,0,0
706320,21,0,0,0,0,10,0,0,0,0,0
706330,21,0,0,0,0,10,0,0,0,0,0
706350,0,0,0,0,0,0,21,0,0,0,0
706370,0,0,0,0,0,0,0,0,0,0,0
706380,0,0,0,0,0,0,0,0,0,0,0
706390,0,0,0,0,0,0,0,0,0,0,0
706440,0,0,0,0,0,0,0,0,0,0,0
706480,0,0,0,0,0,0,0,0,0,0,0
706490,0,31,0,0,0,12,0,0,0,0,0
706510,31,0,0,0,0,0,0,0,0,0,0
706520,21,21,0,0,0,0,0,0,0,0,0
706550,0,0,0,0,0,0,0,0,0,0,0
706560,0,0,0,0,0,0,29,0,0,0,0
706570,21,21,0,0,0,0,0,0,0,0,0
706690,32,0,0,0,12,0,0,0,0,0,0
706710,0,22,0,0,0,12,0,0,0,0,0
706840,0,22,0,0,0,0,0,0,0,0,12
706850,0,0,0,0,0,0,0,0,0,0,0
706880,0,0,0,0,0,0,0,0,0,0,0
706920,0,13,0,0,0,0,0,0,0,0,0
706960,36,0,0,0,0,0,0,0,0,0,0
706990,48,0,57,0,0,0,0,0,0,0,0
707000,0,0,0,0,0,0,0,0,0,0,0
707010,40,0,47,0,0,0,48,0,0,0,97
707060,22,21,0,0,0,0,22,0,0,0,0
707110,0,21,0,0,0,0,0,0,0,0,0
707140,0,0,0,0,0,0,0,0,0,21,0
707220,0,0,0,0,0,0,0,0,0,0,0
707230,22,0,0,0,0,0,0,0,0,0,0
707280,0,0,0,0,0,0,0,0,0,0,0
707300,28,0,0,0,0,0,0,0,0,0,0
707320,21,10,0,0,12,0,0,0,0,0,0
707340,0,0,0,0,0,0,0,0,0,0,0
707350,24,0,0,0,0,0,0,0,0,0,0
707370,19,0,0,0,0,0,0,0,0,0,0
707380,0,0,0,0,0,0,0,0,0,0,0
707400,22,21,0,0,0,0,0,0,0,0,0
707450,0,0,0,0,0,0,0,0,0,0,0
707470,30,0,0,0,11,0,0,0,0,0,0
707560,20,20,0,0,0,0,0,0,0,0,0
707580,0,0,0,0,0,0,0,0,0,0,0
707590,0,0,0,0,0,0,0,0,0,0,0
707610,0,21,0,0,0,0,0,0,0,21,0
707680,0,0,0,0,0,0,0,0,0,28,0
707720,22,24,0,0,0,0,22,0,0,0,0
707750,0,0,0,0,0,0,0,0,0,0,0
707770,21,0,0,0,0,0,0,11,0,0,0
707850,0,21,0,0,0,0,0,0,0,0,0
707860,0,0,0,0,0,0,0,0,0,0,0
707870,0,25,0,0,15,0,0,0,0,0,0
707920,0,20,0,0,0,0,0,0,0,0,0
707960,0,31,0,0,0,22,0,0,0,0,0
708100,24,0,0,0,0,0,0,0,0,0,0
708120,0,0,0,0,0,0,0,0,0,0,0
708140,22,0,0,0,0,0,0,0,0,0,0
708150,0,0,0,0,0,0,0,0,0,0,0
708160,0,31,0,0,0,0,0,0,0,0,0
708190,0,0,0,0,0,11,0,0,0,0,0
708250,0,21,0,0,0,0,0,0,0,0,0
708260,32,0,0,0,0,0,0,0,0,0,0
708280,21,21,0,0,0,0,0,0,0,0,0
708300,0,0,0,0,0,14,0,0,0,0,0
708310,0,21,0,0,0,0,19,0,24,0,0
708340,25,0,0,0,0,0,0,0,0,0,0
708370,21,21,0,0,0,0,0,0,0,0,0
708420,30,0,0,0,0,0,0,0,0,0,0
708430,0,21,0,0,0,0,0,0,0,0,0
708450,21,21,0,0,0,0,21,0,0,0,0
708480,22,21,0,0,0,0,0,0,0,0,0
708510,31,0,0,0,0,0,0,0,0,0,0
708580,21,22,0,0,0,0,0,0,0,0,0
708630,0,21,0,0,0,0,0,0,0,0,0
708640,0,0,0,0,0,0,20,0,0,0,0
708680,22,21,0,0,0,0,0,0,0,0,0
708710,21,0,0,0,0,0,0,0,0,0,23
708760,0,0,0,0,0,0,0,0,0,23,0
708780,0,0,0,0,0,0,0,0,0,0,0
708790,0,21,0,0,0,0,20,0,0,0,0
708800,29,0,9,0,0,0,0,0,0,0,0
708820,23,19,0,0,0,0,19,0,0,0,0
708830,31,0,10,0,0,0,0,0,0,0,0
708850,0,0,0,0,0,13,0,0,0,0,0
708870,31,31,0,0,11,0,0,0,0,0,0
708890,21,0,0,0,0,0,0,0,0,0,0
708920,32,0,0,0,0,0,0,0,0,0,0
708930,0,0,0,0,0,0,0,0,0,0,0
708940,36,35,0,0,0,0,21,0,0,33,0
708950,0,0,0,0,0,0,21,0,0,0,0
708970,21,30,0,0,0,10,20,0,0,0,0
709020,21,21,0,0,0,0,0,0,0,0,0
709050,0,33,0,0,0,0,0,0,0,0,0
709080,0,22,0,0,0,0,0,0,0,0,0
709140,21,21,0,0,0,0,0,0,0,0,0
709190,0,0,0,0,0,0,0,0,0,0,0
709220,23,23,0,0,0,0,0,0,0,0,0
709240,0,0,0,0,0,0,0,0,8,0,0
709250,20,21,0,0,0,0,0,0,0,0,0
709280,20,0,0,0,0,0,0,0,0,0,0
709290,0,21,0,0,0,0,19,0,0,0,0
709340,0,21,0,0,0,0,0,0,0,0,0
709350,0,21,0,0,0,0,0,0,0,0,0
709370,21,0,0,0,0,0,0,0,0,0,0
709390,0,0,0,0,0,0,0,0,0,0,0
709400,22,0,0,0,0,0,0,0,0,0,0
709410,0,24,0,0,0,0,27,0,0,0,0
709430,0,0,0,0,0,0,0,0,0,0,0
709440,42,0,0,0,0,0,0,0,0,0,0
709450,0,29,0,0,0,0,26,0,0,0,0
709470,0,31,0,0,0,14,0,0,0,0,0
709480,0,0,0,0,0,0,0,0,0,0,0
709510,0,23,0,0,0,0,20,0,0,0,0
709520,32,0,0,0,0,0,0,0,0,0,0
709550,0,0,0,0,0,0,0,0,0,0,0
709560,0,0,0,0,0,0,0,0,0,0,0
709610,0,22,0,0,0,0,0,0,0,22,0
709620,23,21,0,0,0,0,0,0,0,0,0
709630,0,22,0,0,0,0,0,0,0,0,0
709670,0,0,0,0,0,0,20,0,0,0,0
709700,21,21,0,0,0,0,0,0,0,0,0
709720,32,12,0,0,11,11,0,0,0,0,0
709750,51,0,0,0,0,0,0,0,0,0,0
709770,0,0,0,0,0,0,0,0,0,0,0
709780,0,23,0,0,0,0,0,0,0,0,0
709790,20,0,0,0,0,0,0,0,0,0,0
709800,23,23,0,0,0,0,0,0,0,23,0
709820,34,0,12,0,0,0,0,0,0,0,0
709840,23,0,5,0,0,0,0,0,0,0,0
709850,0,0,0,0,0,0,21,0,0,0,0
709870,21,0,0,0,0,0,0,0,0,0,0
709880,0,0,0,0,0,0,0,12,0,0,0
709890,21,21,0,0,10,0,0,0,0,0,0
709920,0,0,0,0,0,14,0,0,0,0,0
709940,0,19,0,0,0,0,0,0,0,0,0
710030,49,0,0,0,0,0,0,0,0,0,0
710070,0,21,0,0,0,0,0,0,0,0,0
710090,22,0,0,0,0,0,0,0,0,0,0
710110,22,0,0,0,0,10,0,0,0,0,0
710120,22,0,0,0,0,11,0,0,0,0,0
710130,0,0,0,0,0,0,0,0,0,0,0
710160,13,0,0,0,14,0,10,0,0,0,0
710170,22,0,0,0,0,0,19,0,0,0,0
710190,0,0,0,0,0,0,0,0,0,0,0
710240,21,21,0,0,0,0,11,0,0,0,0
710250,0,0,0,0,0,0,0,0,0,0,0
710270,21,21,0,0,0,0,0,0,0,0,0
710280,0,0,0,0,0,0,0,0,0,0,0
710310,0,0,0,0,0,0,0,0,0,20,0
710360,0,0,0,0,0,0,0,0,0,0,0
710400,0,21,0,0,0,0,0,0,0,0,0
710460,0,0,0,0,0,0,0,0,0,0,0
710470,31,37,0,0,0,0,35,0,0,0,0
710480,31,31,0,0,0,0,0,0,0,0,0
710520,23,21,0,0,0,0,0,0,0,0,0
710540,21,0,0,0,0,0,0,0,0,0,0
710550,0,0,0,0,0,0,0,0,0,0,0
710610,0,35,0,0,0,0,29,0,0,0,0
710620,0,0,0,0,0,0,0,0,0,0,0
710630,21,0,0,0,0,0,0,0,0,0,0
710640,0,0,0,0,0,0,0,0,0,0,0
710690,22,22,0,0,0,0,0,0,0,0,0
710700,0,0,0,0,0,0,0,0,0,0,0
710740,21,0,0,0,0,0,0,0,0,0,0
710760,41,31,11,0,0,0,0,0,0,0,10
710780,22,0,0,0,0,0,0,0,0,0,0
710820,0,22,0,0,0,0,0,0,0,0,0
710880,0,0,0,0,0,0,0,0,0,0,0
710940,0,0,0,0,0,0,0,0,0,0,0
710950,0,0,0,0,0,0,0,0,0,0,0
710960,21,0,0,0,0,0,0,0,0,0,0
710970,0,0,0,0,0,10,0,0,0,0,0
710990,0,0,0,0,0,0,0,0,0,21,0
711000,31,0,0,0,0,0,0,0,0,0,0
711010,0,20,0,0,0,0,0,0,0,20,0
711050,22,0,0,0,0,0,20,0,0,0,0
711070,0,0,0,0,0,0,0,0,0,0,0
711080,0,0,0,0,0,0,0,0,0,0,0
711090,0,0,0,0,0,0,0,0,0,0,0
711100,0,0,0,0,0,0,0,0,0,0,0
711110,0,0,0,0,0,0,0,0,0,0,0
711120,21,21,0,0,0,0,21,0,0,0,0
711130,0,0,0,0,0,0,0,0,0,0,0
711140,0,0,0,0,0,0,21,0,0,0,0
711150,0,0,0,0,0,0,0,0,0,0,0
711210,0,0,0,0,0,0,0,0,0,0,0
711230,22,22,0,0,5,0,18,0,0,0,0
711240,0,20,0,0,0,0,20,0,0,0,0
711260,21,0,0,0,0,0,0,0,0,0,0
711300,21,0,0,0,0,0,0,0,0,0,0
711310,41,41,0,0,0,0,0,0,0,0,21
711320,21,21,0,0,0,0,0,0,0,0,0
711330,0,21,0,0,0,0,21,0,0,0,0
711350,0,21,0,0,0,0,21,0,0,0,0
711390,24,22,0,0,0,0,0,0,0,0,0
711430,0,22,0,0,0,0,0,0,0,0,0
711440,22,0,0,0,0,0,0,0,0,0,0
711450,22,22,0,0,0,0,0,0,0,0,0
711460,23,21,0,0,0,0,21,0,0,0,0
711480,21,21,0,0,0,0,0,0,0,0,0
711500,0,0,0,0,0,0,0,0,0,0,0
711530,0,0,0,0,0,0,0,0,0,0,0
711550,21,20,0,0,11,11,0,0,0,0,0
711560,22,0,0,0,0,0,0,0,0,0,0
711570,21,20,0,0,0,0,0,0,0,0,0
711600,0,0,0,0,0,0,0,0,0,0,0
711640,22,0,0,0,0,0,0,0,0,0,0
711660,0,56,0,0,0,43,0,0,0,0,0
711690,0,0,0,0,0,0,0,0,0,0,0
711700,21,32,0,0,0,0,0,0,0,0,0
711710,22,21,0,0,0,0,22,0,0,0,0
711720,0,31,0,0,0,0,0,0,0,0,0
711750,0,0,0,0,0,0,0,0,0,29,0
711770,0,0,0,0,0,0,0,0,0,0,0
711810,32,44,0,0,0,0,49,0,0,0,0
711870,0,0,0,0,0,0,0,0,0,0,0
711890,0,21,0,0,0,0,0,0,0,0,0
711920,0,31,0,0,0,0,0,0,0,0,0
711930,34,22,0,0,0,0,0,0,0,0,0
711970,0,0,0,0,0,0,0,0,0,0,0
711990,0,42,0,0,0,0,50,0,0,0,0
712000,0,0,0,0,0,0,0,9,0,0,0
712010,21,21,0,0,0,0,21,0,0,0,0
712050,0,35,7,0,0,0,0,0,0,0,0
712060,0,0,0,0,0,11,0,0,0,0,0
712070,0,23,0,0,0,0,21,0,0,0,0
712090,23,0,0,0,0,0,0,0,0,0,0
712100,57,0,0,0,0,0,0,71,0,0,0
712150,21,0,0,0,0,0,0,0,0,0,0
712180,23,0,0,0,9,0,0,0,0,0,0
712190,0,0,0,0,0,0,0,0,0,0,0
712210,21,0,0,0,0,0,0,0,0,0,0
712230,0,0,0,0,0,0,0,0,0,0,0
712240,21,21,0,0,0,0,0,0,0,0,0
712380,0,0,0,0,0,0,0,0,0,0,0
712390,0,0,0,0,0,0,27,0,0,0,0
712410,0,0,0,0,0,0,0,0,0,0,0
712430,31,0,0,0,0,0,0,0,0,0,0
712530,0,32,0,0,12,0,0,0,0,0,0
712610,0,32,0,0,0,0,0,0,0,0,0
712620,0,21,0,0,0,0,0,0,0,0,0
712650,21,0,0,0,0,0,0,0,0,0,0
712660,0,21,0,0,0,0,0,0,0,0,0
712700,21,0,0,0,0,0,0,0,0,0,0
712730,0,33,0,0,0,0,0,0,0,0,0
712760,21,0,0,0,0,0,0,0,0,0,0
712770,25,0,0,0,0,0,0,0,0,0,0
712790,0,22,0,0,0,0,0,0,0,0,0
712810,31,31,12,0,0,0,0,0,0,0,0
712840,0,41,0,0,0,0,52,0,0,0,0
712870,21,0,0,0,0,0,0,0,0,0,0
712890,0,0,0,0,0,0,0,0,0,0,0
712970,0,0,0,0,0,0,0,0,0,0,0
712980,0,32,0,0,0,12,0,0,0,0,0
713010,0,0,0,0,0,0,0,0,11,0,0
713030,20,0,0,0,0,0,0,0,0,24,0
713050,0,0,0,0,0,13,0,0,0,0,0
713060,0,22,0,0,0,0,0,0,0,0,0
713070,23,0,0,0,0,0,0,0,0,0,0
713080,0,21,0,0,0,0,0,0,0,0,0
713090,21,0,0,0,0,0,0,0,0,0,0
713100,0,0,0,0,0,0,0,0,0,0,0
713160,21,21,0,0,0,0,0,0,0,0,0
713170,0,0,0,0,0,0,0,0,0,0,0
713180,0,32,0,0,0,0,30,0,0,0,0
713220,24,20,0,0,0,0,0,0,0,0,0
713230,0,0,0,0,0,0,0,0,0,21,0
713260,0,0,0,0,0,0,23,0,0,0,0
713310,22,0,0,0,17,0,0,0,0,0,0
713320,0,22,0,0,0,0,0,0,0,0,0
713340,21,21,0,0,0,0,0,0,0,0,0
713380,21,21,0,0,0,0,0,0,0,0,0
713390,0,21,0,0,0,0,0,0,0,0,0
713420,22,21,0,0,0,0,0,0,0,0,0
713430,0,0,0,0,0,0,0,0,0,0,0
713440,23,0,0,0,0,0,0,0,0,0,0
713450,21,0,0,0,0,0,0,0,0,0,0
713460,0,0,0,0,0,0,0,0,0,0,0
713500,0,0,0,0,0,0,0,0,0,21,0
713530,35,12,0,0,0,0,31,0,0,0,0
713540,0,0,0,0,11,0,0,0,0,0,0
713550,0,0,0,0,0,0,0,0,0,0,0
713570,0,0,0,0,0,0,0,0,0,0,0
713580,0,0,0,0,0,0,0,0,0,0,0
713590,0,32,0,0,0,13,0,0,0,0,0
713600,22,22,0,0,0,0,0,0,0,0,0
713610,0,21,0,0,0,0,0,0,0,21,0
713650,0,34,0,0,0,0,0,0,0,0,0
713680,0,0,0,0,0,0,0,0,0,0,0
713760,34,0,0,0,0,0,0,0,0,0,0
713780,0,0,0,0,0,0,0,0,0,0,0
713800,22,0,0,0,0,0,0,0,0,0,0
713830,0,0,0,0,0,0,0,0,0,0,0
713840,0,0,0,0,0,0,0,0,0,0,0
713860,0,25,0,0,0,0,0,0,0,0,0
713920,0,0,0,0,0,5,0,0,0,0,0
713940,23,0,7,0,0,0,0,0,0,0,0
713950,21,0,0,0,0,0,0,0,0,0,0
713980,0,0,0,0,0,0,21,0,0,0,0
714010,73,46,64,0,0,0,0,0,0,0,0
714020,0,23,0,0,0,0,23,0,0,0,0
714050,25,23,0,0,0,0,0,0,0,0,0
714060,31,21,0,0,0,0,0,0,0,0,0
714080,32,0,0,0,0,0,0,0,0,0,0
714100,0,0,0,0,0,0,0,0,0,0,0
714130,0,21,0,0,0,0,0,0,0,0,0
714150,21,0,0,0,0,0,0,0,0,0,0
714240,22,0,0,0,0,0,0,0,0,0,0
714250,33,32,0,0,0,0,32,0,0,0,0
714270,0,0,0,0,0,0,0,0,0,0,0
714280,32,33,0,0,12,0,0,0,0,0,0
714290,21,0,0,0,0,0,0,0,0,0,0
714300,0,33,0,0,0,0,0,0,0,0,0
714360,0,22,0,0,0,0,0,0,0,0,0
714370,40,0,0,0,0,0,0,0,0,0,17
714510,23,24,0,0,0,0,0,0,0,0,0
714530,0,21,0,0,0,0,0,0,0,0,0
714570,0,21,0,0,0,0,0,0,0,0,0
714580,0,22,0,0,0,0,0,0,0,0,0
714610,0,23,0,0,0,0,0,0,0,0,0
714620,0,0,0,0,0,0,0,0,0,0,0
714640,23,0,0,0,0,0,0,0,0,0,0
714670,22,22,0,0,0,0,0,0,0,0,0
714730,0,23,0,0,0,0,21,0,0,0,0
714780,0,22,0,0,0,0,0,0,0,0,0
714800,0,0,0,0,0,0,0,0,0,0,0
714840,21,0,0,0,0,0,0,0,0,0,0
714880,23,21,0,0,0,0,0,0,0,0,0
714910,0,0,0,0,0,0,0,0,0,0,0
714970,0,21,0,0,0,11,0,0,0,0,0
714980,0,0,0,0,0,0,0,0,0,0,0
715010,33,0,0,0,0,0,0,0,0,0,10
715050,0,0,0,0,0,0,12,0,17,0,0
715060,22,0,0,0,0,0,0,0,0,0,0
715090,0,20,0,0,0,0,0,0,0,0,0
715100,21,0,0,0,0,0,0,0,0,0,0
715210,22,0,0,0,0,0,0,0,0,0,0
715270,0,0,0,0,0,0,0,0,0,0,0
715280,0,0,0,0,0,0,0,0,0,0,0
715290,21,21,0,0,0,0,0,0,0,0,0
715310,21,0,0,0,0,0,0,0,0,0,0
715350,22,19,0,0,0,0,0,0,0,0,0
715370,18,16,0,0,0,0,0,0,0,19,0
715410,32,34,0,0,0,0,32,0,0,0,0
715430,20,0,0,0,0,0,0,0,0,0,0
715440,0,20,0,0,0,0,19,0,0,0,0
715460,0,0,0,0,7,0,0,0,0,0,0
715470,0,32,0,0,11,10,0,0,0,0,0
715490,0,22,0,0,0,0,0,0,0,0,0
715510,11,29,0,0,0,0,0,0,0,0,0
715520,0,0,0,0,0,0,0,0,0,0,0
715560,0,51,0,0,0,0,20,0,0,0,0
715570,0,21,0,0,0,0,0,0,0,0,0
715580,0,26,0,0,0,0,0,0,0,0,0
715650,0,29,0,0,0,0,22,0,0,0,0
715660,22,22,0,0,0,0,21,0,0,0,0
715670,0,0,0,0,0,0,0,0,0,0,0
715690,25,0,13,0,0,0,0,0,0,0,0
715720,22,22,0,0,0,0,0,0,0,0,0
715760,0,0,0,0,0,0,0,0,0,0,0
715800,0,0,0,0,0,0,0,0,0,0,0
715840,0,0,0,0,0,0,0,0,0,0,0
715980,0,21,0,0,0,0,0,0,0,0,0
715990,33,0,0,0,13,0,0,0,0,0,0
716000,31,0,0,0,0,0,0,0,0,0,0
716010,0,0,0,0,0,18,0,0,0,0,0
716030,0,0,0,0,0,0,0,0,0,0,0
716040,21,0,0,0,0,0,0,0,0,0,0
716050,23,21,0,0,0,0,21,0,0,0,0
716060,0,0,0,0,0,0,0,0,0,0,0
716070,0,0,0,0,0,13,0,0,0,0,0
716090,0,0,0,0,0,0,0,0,0,0,0
716100,0,0,0,0,0,0,0,0,0,0,0
716130,0,0,0,0,0,0,0,0,0,0,0
716140,0,0,0,0,0,0,0,0,0,0,0
716150,32,32,0,0,14,0,0,0,0,0,0
716190,0,0,0,0,0,0,0,0,0,0,0
716220,0,0,0,0,0,0,0,0,0,0,0
716230,20,0,0,0,0,0,0,0,0,0,0
716240,0,20,0,0,0,0,0,0,0,0,0
716250,24,0,0,0,0,0,0,0,0,0,0
716260,23,24,0,0,0,0,0,0,0,0,0
716310,0,0,0,0,0,0,0,0,0,0,0
716330,0,0,0,0,0,0,0,0,0,0,0
716340,0,25,0,0,0,0,0,0,0,0,0
716360,0,0,0,0,0,0,0,0,0,0,0
716370,0,0,0,0,0,0,0,0,0,0,0
716380,0,0,0,0,0,0,0,0,0,0,0
716400,31,0,0,0,0,0,0,0,0,0,0
716480,21,0,0,0,0,0,0,0,0,0,0
716490,0,0,0,0,0,28,0,0,14,0,0
716560,22,0,0,0,0,0,0,0,0,0,0
716600,0,0,0,0,0,0,0,0,0,24,0
716630,12,0,0,0,0,0,0,7,0,0,0
716640,0,0,0,0,0,0,0,0,20,0,0
716650,0,31,0,0,0,0,0,0,0,0,0
716680,21,22,0,0,0,0,0,0,0,21,0
716710,81,0,0,0,0,0,0,0,0,0,0
716750,21,0,0,0,0,0,0,0,0,0,0
716760,53,64,0,0,33,0,0,0,0,0,0
716770,0,0,0,0,0,0,0,0,0,0,0
716780,0,0,0,0,0,0,0,0,0,0,0
716850,0,22,0,0,0,0,0,0,0,0,0
716870,0,0,0,0,0,0,0,0,0,0,0
716890,21,0,0,0,0,0,0,0,0,0,0
716900,0,21,0,0,0,0,0,0,0,0,0
716920,0,0,0,0,0,0,0,0,0,0,0
716940,0,0,0,0,0,0,0,0,0,0,0
716950,21,21,0,0,0,0,21,0,0,0,0
717000,20,0,0,0,0,0,0,0,0,0,0
717020,0,21,0,0,0,0,0,0,0,0,0
717040,21,0,0,0,0,0,0,0,0,0,0
717050,23,0,0,0,0,0,0,0,0,0,0
717060,20,0,0,0,10,0,0,0,0,0,0
717070,20,0,0,0,0,0,0,0,0,0,0
717090,0,0,0,0,0,0,0,0,0,0,0
717120,20,21,0,0,0,12,0,0,0,0,0
717170,22,0,0,0,12,11,0,0,0,0,0
717190,31,31,0,0,0,0,32,0,0,0,0
717200,21,21,0,0,0,0,0,0,0,0,0
717240,21,21,0,0,0,0,0,0,0,0,0
717280,0,0,0,0,0,0,0,0,0,0,0
717300,0,0,0,0,0,0,0,0,0,0,0
717310,0,23,0,0,10,0,22,0,0,0,0
717330,31,30,0,0,13,0,0,0,0,0,0
717370,0,0,0,0,0,0,0,0,0,0,0
717380,0,21,0,0,0,0,21,0,0,0,0
717400,0,21,0,0,12,12,0,0,0,0,0
717440,0,0,0,0,0,0,0,0,0,0,0
717450,19,39,0,0,27,0,0,0,0,0,0
717540,22,0,0,0,0,0,0,0,0,0,0
717610,0,43,0,0,0,0,0,0,0,0,0
717640,0,13,0,0,0,0,0,0,0,0,0
717670,0,0,0,0,0,0,0,0,0,0,0
717680,31,0,0,0,0,0,0,0,0,0,0
717710,25,23,0,0,0,0,23,0,0,0,0
717720,22,22,0,0,0,0,0,0,0,0,0
717760,22,22,0,0,0,0,0,0,0,0,0
717780,24,21,0,0,0,12,0,0,0,0,0
717790,25,21,0,0,0,0,0,0,0,0,27
717820,32,0,13,0,0,0,0,0,0,0,11
717830,0,21,0,0,0,0,0,0,0,0,0
717840,21,0,11,0,0,0,0,0,0,0,0
717850,0,0,0,0,0,0,0,0,0,0,0
717940,31,31,0,0,20,20,0,0,0,0,0
717950,0,0,0,0,0,0,0,0,0,0,0
717960,0,0,0,0,0,0,0,0,0,0,0
717980,0,31,0,0,0,0,29,0,0,0,0
717990,24,0,0,0,0,0,0,0,0,0,0
718010,57,45,0,0,51,0,0,0,0,0,0
718020,23,0,0,0,0,0,0,0,0,22,0
718030,21,0,0,0,0,7,0,0,0,0,0
718040,21,0,0,0,0,0,0,0,0,0,0
718070,31,31,0,0,0,0,0,0,0,0,0
718080,0,0,0,0,0,0,0,0,0,0,0
718090,53,52,0,0,38,0,50,0,0,0,0
718120,33,31,0,0,0,0,0,0,0,0,0
718140,21,0,0,0,0,0,0,0,0,0,0
718180,53,34,0,0,37,0,0,0,0,0,0
718200,0,24,0,0,0,0,24,0,0,0,0
718210,0,0,0,0,0,0,21,0,0,0,0
718220,12,0,0,0,0,0,0,0,0,0,0
718240,0,0,0,0,0,0,0,0,0,0,0
718250,21,0,0,0,11,0,0,0,0,0,0
718270,24,0,0,0,0,0,0,0,0,0,0
718310,0,0,0,0,0,0,23,0,0,0,0
718320,0,23,0,0,11,0,0,0,0,0,0
718330,0,0,0,0,0,10,0,0,0,0,0
718350,0,21,0,0,0,0,0,0,0,0,0
718360,20,0,0,0,0,0,0,0,0,0,0
718370,0,0,0,0,0,0,0,0,0,0,0
718380,22,0,0,0,0,0,0,0,0,20,0
718410,21,0,0,0,0,0,0,0,0,21,0
718470,0,0,0,0,0,11,0,0,0,0,0
718490,0,0,0,0,0,0,0,0,0,0,0
718500,22,0,0,0,0,0,0,0,0,0,0
718530,22,21,0,0,0,0,0,0,0,0,0
718540,23,22,0,0,0,0,21,0,0,0,0
718560,0,0,0,0,0,0,0,0,0,0,0
718590,33,29,0,0,0,0,29,0,0,0,0
718650,0,0,0,0,0,0,0,64,0,0,45
718660,0,0,0,0,0,0,0,0,0,0,0
718670,0,0,0,0,0,0,53,0,0,0,0
718680,0,0,0,0,0,0,0,0,0,0,0
718710,0,0,0,0,0,0,0,0,0,0,0
